datetime,temperature,humidity,rainfall,leaf_wetness
2025-05-12 15:40:00+02:00,13.9,88,0.0,0.0
2025-05-12 15:50:00+02:00,14.2,85,0.0,0.0
2025-05-12 16:00:00+02:00,14.9,83,0.0,0.0
2025-05-12 16:10:00+02:00,15.5,79,0.0,0.0
2025-05-12 16:20:00+02:00,14.9,77,0.0,0.0
2025-05-12 16:30:00+02:00,14.9,78,0.0,0.0
2025-05-12 16:40:00+02:00,15.2,79,0.0,0.0
2025-05-12 16:50:00+02:00,14.5,80,0.0,0.0
2025-05-12 17:00:00+02:00,14.3,80,0.0,0.0
2025-05-12 17:10:00+02:00,14.2,82,0.0,0.0
2025-05-12 17:20:00+02:00,14.1,83,0.0,0.0
2025-05-12 17:30:00+02:00,14.1,83,0.0,0.0
2025-05-12 17:40:00+02:00,14.1,84,0.0,0.0
2025-05-12 17:50:00+02:00,13.9,84,0.0,0.0
2025-05-12 18:00:00+02:00,13.9,84,0.0,0.0
2025-05-12 18:10:00+02:00,13.8,85,0.0,0.0
2025-05-12 18:20:00+02:00,13.8,84,0.0,0.0
2025-05-12 18:30:00+02:00,13.7,82,0.0,0.0
2025-05-12 18:40:00+02:00,13.7,81,0.0,0.0
2025-05-12 18:50:00+02:00,13.8,81,0.0,0.0
2025-05-12 19:00:00+02:00,14.0,81,0.0,0.0
2025-05-12 19:10:00+02:00,14.0,80,0.0,0.0
2025-05-12 19:20:00+02:00,14.0,80,0.0,0.0
2025-05-12 19:30:00+02:00,13.9,80,0.0,0.0
2025-05-12 19:40:00+02:00,13.8,81,0.0,0.0
2025-05-12 19:50:00+02:00,13.6,82,0.0,0.0
2025-05-12 20:00:00+02:00,13.4,84,0.0,0.0
2025-05-12 20:10:00+02:00,13.2,85,0.0,0.0
2025-05-12 20:20:00+02:00,13.0,87,0.0,0.0
2025-05-12 20:30:00+02:00,12.8,91,0.0,0.0
2025-05-12 20:40:00+02:00,12.5,93,0.0,0.0
2025-05-12 20:50:00+02:00,12.3,93,0.0,0.0
2025-05-12 21:00:00+02:00,12.1,93,0.0,0.0
2025-05-12 21:10:00+02:00,12.0,94,0.0,0.0
2025-05-12 21:20:00+02:00,11.9,94,0.0,0.0
2025-05-12 21:30:00+02:00,11.7,94,0.0,0.0
2025-05-12 21:40:00+02:00,11.5,95,0.0,0.0
2025-05-12 21:50:00+02:00,11.2,96,0.0,10.0
2025-05-12 22:00:00+02:00,11.0,96,0.0,10.0
2025-05-12 22:10:00+02:00,10.9,96,0.0,10.0
2025-05-12 22:20:00+02:00,10.8,95,0.0,10.0
2025-05-12 22:30:00+02:00,10.3,96,0.0,10.0
2025-05-12 22:40:00+02:00,10.2,95,0.0,10.0
2025-05-12 22:50:00+02:00,10.1,94,0.0,0.0
2025-05-12 23:00:00+02:00,10.1,94,0.0,0.0
2025-05-12 23:10:00+02:00,9.9,95,0.0,0.0
2025-05-12 23:20:00+02:00,9.8,94,0.0,0.0
2025-05-12 23:30:00+02:00,9.7,94,0.0,0.0
2025-05-12 23:40:00+02:00,9.6,94,0.0,0.0
2025-05-12 23:50:00+02:00,9.4,94,0.0,0.0
2025-05-13 00:00:00+02:00,9.5,93,0.0,0.0
2025-05-13 00:10:00+02:00,9.5,92,0.0,0.0
2025-05-13 00:20:00+02:00,9.4,92,0.0,0.0
2025-05-13 00:30:00+02:00,9.2,92,0.0,0.0
2025-05-13 00:40:00+02:00,9.2,92,0.0,0.0
2025-05-13 00:50:00+02:00,9.1,93,0.0,0.0
2025-05-13 01:00:00+02:00,9.1,92,0.0,0.0
2025-05-13 01:10:00+02:00,9.0,92,0.0,0.0
2025-05-13 01:20:00+02:00,8.8,92,0.0,0.0
2025-05-13 01:30:00+02:00,8.6,94,0.0,0.0
2025-05-13 01:40:00+02:00,8.6,93,0.0,0.0
2025-05-13 01:50:00+02:00,8.4,95,0.0,0.0
2025-05-13 02:00:00+02:00,8.3,94,0.0,0.0
2025-05-13 02:10:00+02:00,8.6,92,0.0,0.0
2025-05-13 02:20:00+02:00,8.6,92,0.0,0.0
2025-05-13 02:30:00+02:00,8.6,92,0.0,0.0
2025-05-13 02:40:00+02:00,8.6,92,0.0,0.0
2025-05-13 02:50:00+02:00,8.5,92,0.0,0.0
2025-05-13 03:00:00+02:00,8.5,92,0.0,0.0
2025-05-13 03:10:00+02:00,8.3,93,0.0,0.0
2025-05-13 03:20:00+02:00,7.9,94,0.0,0.0
2025-05-13 03:30:00+02:00,7.9,95,0.0,0.0
2025-05-13 03:40:00+02:00,7.8,95,0.0,0.0
2025-05-13 03:50:00+02:00,7.4,96,0.0,0.0
2025-05-13 04:00:00+02:00,7.4,96,0.0,0.0
2025-05-13 04:10:00+02:00,7.4,97,0.0,0.0
2025-05-13 04:20:00+02:00,7.5,96,0.0,0.0
2025-05-13 04:30:00+02:00,7.4,95,0.0,0.0
2025-05-13 04:40:00+02:00,7.3,96,0.0,0.0
2025-05-13 04:50:00+02:00,7.4,96,0.0,0.0
2025-05-13 05:00:00+02:00,7.3,95,0.0,0.0
2025-05-13 05:10:00+02:00,7.4,95,0.0,0.0
2025-05-13 05:20:00+02:00,7.2,95,0.0,0.0
2025-05-13 05:30:00+02:00,7.3,94,0.0,0.0
2025-05-13 05:40:00+02:00,7.2,94,0.0,0.0
2025-05-13 05:50:00+02:00,6.8,95,0.0,0.0
2025-05-13 06:00:00+02:00,6.7,96,0.0,0.0
2025-05-13 06:10:00+02:00,7.1,95,0.0,0.0
2025-05-13 06:20:00+02:00,7.1,95,0.0,0.0
2025-05-13 06:30:00+02:00,7.0,95,0.0,0.0
2025-05-13 06:40:00+02:00,7.2,95,0.0,0.0
2025-05-13 06:50:00+02:00,7.2,95,0.0,0.0
2025-05-13 07:00:00+02:00,7.3,95,0.0,0.0
2025-05-13 07:10:00+02:00,7.4,95,0.0,0.0
2025-05-13 07:20:00+02:00,7.9,94,0.0,0.0
2025-05-13 07:30:00+02:00,8.5,93,0.0,0.0
2025-05-13 07:40:00+02:00,8.9,93,0.0,0.0
2025-05-13 07:50:00+02:00,9.1,93,0.0,0.0
2025-05-13 08:00:00+02:00,9.3,93,0.0,0.0
2025-05-13 08:10:00+02:00,9.3,93,0.0,0.0
2025-05-13 08:20:00+02:00,9.9,94,0.0,0.0
2025-05-13 08:30:00+02:00,10.3,93,0.0,0.0
2025-05-13 08:40:00+02:00,10.7,92,0.0,0.0
2025-05-13 08:50:00+02:00,10.8,92,0.0,0.0
2025-05-13 09:00:00+02:00,11.0,92,0.0,0.0
2025-05-13 09:10:00+02:00,11.2,92,0.0,0.0
2025-05-13 09:20:00+02:00,11.6,89,0.0,0.0
2025-05-13 09:30:00+02:00,12.1,88,0.0,0.0
2025-05-13 09:40:00+02:00,12.8,85,0.0,0.0
2025-05-13 09:50:00+02:00,12.6,85,0.0,0.0
2025-05-13 10:00:00+02:00,12.5,84,0.0,0.0
2025-05-13 10:10:00+02:00,13.0,83,0.0,0.0
2025-05-13 10:20:00+02:00,12.4,85,0.0,0.0
2025-05-13 10:30:00+02:00,13.1,82,0.0,0.0
2025-05-13 10:40:00+02:00,12.8,82,0.0,0.0
2025-05-13 10:50:00+02:00,12.8,83,0.0,0.0
2025-05-13 11:00:00+02:00,13.1,82,0.0,0.0
2025-05-13 11:10:00+02:00,13.5,81,0.0,0.0
2025-05-13 11:20:00+02:00,13.6,80,0.0,0.0
2025-05-13 11:30:00+02:00,13.8,81,0.0,0.0
2025-05-13 11:40:00+02:00,13.9,80,0.0,0.0
2025-05-13 11:50:00+02:00,13.9,81,0.0,0.0
2025-05-13 12:00:00+02:00,13.8,80,0.0,0.0
2025-05-13 12:10:00+02:00,14.4,79,0.0,0.0
2025-05-13 12:20:00+02:00,14.2,79,0.0,0.0
2025-05-13 12:30:00+02:00,14.6,78,0.0,0.0
2025-05-13 12:40:00+02:00,14.9,78,0.0,0.0
2025-05-13 12:50:00+02:00,15.4,75,0.0,0.0
2025-05-13 13:00:00+02:00,15.1,77,0.0,0.0
2025-05-13 13:10:00+02:00,15.2,77,0.0,0.0
2025-05-13 13:20:00+02:00,15.6,75,0.0,0.0
2025-05-13 13:30:00+02:00,16.1,74,0.0,0.0
2025-05-13 13:40:00+02:00,16.1,73,0.0,0.0
2025-05-13 13:50:00+02:00,16.4,73,0.0,0.0
2025-05-13 14:00:00+02:00,16.6,73,0.0,0.0
2025-05-13 14:10:00+02:00,16.8,69,0.0,0.0
2025-05-13 14:20:00+02:00,17.1,65,0.0,0.0
2025-05-13 14:30:00+02:00,17.6,59,0.0,0.0
2025-05-13 14:40:00+02:00,17.3,64,0.0,0.0
2025-05-13 14:50:00+02:00,17.3,65,0.0,0.0
2025-05-13 15:00:00+02:00,17.9,60,0.0,0.0
2025-05-13 15:10:00+02:00,18.1,60,0.0,0.0
2025-05-13 15:20:00+02:00,18.1,58,0.0,0.0
2025-05-13 15:30:00+02:00,18.3,59,0.0,0.0
2025-05-13 15:40:00+02:00,18.3,56,0.0,0.0
2025-05-13 15:50:00+02:00,18.7,57,0.0,0.0
2025-05-13 16:00:00+02:00,18.8,54,0.0,0.0
2025-05-13 16:10:00+02:00,18.4,56,0.0,0.0
2025-05-13 16:20:00+02:00,19.0,57,0.0,0.0
2025-05-13 16:30:00+02:00,18.8,58,0.0,0.0
2025-05-13 16:40:00+02:00,18.8,60,0.0,0.0
2025-05-13 16:50:00+02:00,18.7,62,0.0,0.0
2025-05-13 17:00:00+02:00,18.8,63,0.0,0.0
2025-05-13 17:10:00+02:00,19.1,61,0.0,0.0
2025-05-13 17:20:00+02:00,19.2,61,0.0,0.0
2025-05-13 17:30:00+02:00,19.3,60,0.0,0.0
2025-05-13 17:40:00+02:00,19.1,58,0.0,0.0
2025-05-13 17:50:00+02:00,19.2,58,0.0,0.0
2025-05-13 18:00:00+02:00,19.0,57,0.0,0.0
2025-05-13 18:10:00+02:00,19.0,58,0.0,0.0
2025-05-13 18:20:00+02:00,18.9,58,0.0,0.0
2025-05-13 18:30:00+02:00,18.9,57,0.0,0.0
2025-05-13 18:40:00+02:00,18.9,58,0.0,0.0
2025-05-13 18:50:00+02:00,19.1,56,0.0,0.0
2025-05-13 19:00:00+02:00,19.2,56,0.0,0.0
2025-05-13 19:10:00+02:00,18.5,57,0.0,0.0
2025-05-13 19:20:00+02:00,18.3,59,0.0,0.0
2025-05-13 19:30:00+02:00,18.3,59,0.0,0.0
2025-05-13 19:40:00+02:00,18.3,59,0.0,0.0
2025-05-13 19:50:00+02:00,18.4,59,0.0,0.0
2025-05-13 20:00:00+02:00,18.1,59,0.0,0.0
2025-05-13 20:10:00+02:00,17.8,59,0.0,0.0
2025-05-13 20:20:00+02:00,17.6,59,0.0,0.0
2025-05-13 20:30:00+02:00,17.3,60,0.0,0.0
2025-05-13 20:40:00+02:00,17.1,61,0.0,0.0
2025-05-13 20:50:00+02:00,16.8,61,0.0,0.0
2025-05-13 21:00:00+02:00,16.5,61,0.0,0.0
2025-05-13 21:10:00+02:00,16.1,63,0.0,0.0
2025-05-13 21:20:00+02:00,15.6,66,0.0,0.0
2025-05-13 21:30:00+02:00,14.9,70,0.0,0.0
2025-05-13 21:40:00+02:00,14.6,72,0.0,0.0
2025-05-13 21:50:00+02:00,14.1,74,0.0,0.0
2025-05-13 22:00:00+02:00,13.7,76,0.0,0.0
2025-05-13 22:10:00+02:00,13.3,77,0.0,0.0
2025-05-13 22:20:00+02:00,13.0,77,0.0,0.0
2025-05-13 22:30:00+02:00,13.0,75,0.0,0.0
2025-05-13 22:40:00+02:00,13.6,71,0.0,0.0
2025-05-13 22:50:00+02:00,13.3,74,0.0,0.0
2025-05-13 23:00:00+02:00,12.6,78,0.0,0.0
2025-05-13 23:10:00+02:00,12.8,75,0.0,0.0
2025-05-13 23:20:00+02:00,12.5,76,0.0,0.0
2025-05-13 23:30:00+02:00,12.1,78,0.0,0.0
2025-05-13 23:40:00+02:00,12.0,78,0.0,0.0
2025-05-13 23:50:00+02:00,12.1,77,0.0,0.0
2025-05-14 00:00:00+02:00,11.8,78,0.0,0.0
2025-05-14 00:10:00+02:00,11.4,80,0.0,0.0
2025-05-14 00:20:00+02:00,11.4,80,0.0,0.0
2025-05-14 00:30:00+02:00,11.1,80,0.0,0.0
2025-05-14 00:40:00+02:00,11.1,79,0.0,0.0
2025-05-14 00:50:00+02:00,11.3,79,0.0,0.0
2025-05-14 01:00:00+02:00,11.0,81,0.0,0.0
2025-05-14 01:10:00+02:00,11.1,80,0.0,0.0
2025-05-14 01:20:00+02:00,10.9,81,0.0,0.0
2025-05-14 01:30:00+02:00,11.0,81,0.0,0.0
2025-05-14 01:40:00+02:00,10.8,81,0.0,0.0
2025-05-14 01:50:00+02:00,10.5,83,0.0,0.0
2025-05-14 02:00:00+02:00,10.3,84,0.0,0.0
2025-05-14 02:10:00+02:00,10.2,85,0.0,0.0
2025-05-14 02:20:00+02:00,10.5,84,0.0,0.0
2025-05-14 02:30:00+02:00,10.2,85,0.0,0.0
2025-05-14 02:40:00+02:00,10.2,86,0.0,0.0
2025-05-14 02:50:00+02:00,10.0,86,0.0,0.0
2025-05-14 03:00:00+02:00,9.7,87,0.0,0.0
2025-05-14 03:10:00+02:00,9.6,88,0.0,0.0
2025-05-14 03:20:00+02:00,9.6,88,0.0,0.0
2025-05-14 03:30:00+02:00,9.1,90,0.0,0.0
2025-05-14 03:40:00+02:00,8.7,92,0.0,0.0
2025-05-14 03:50:00+02:00,8.6,93,0.0,0.0
2025-05-14 04:00:00+02:00,8.5,94,0.0,0.0
2025-05-14 04:10:00+02:00,9.0,92,0.0,0.0
2025-05-14 04:20:00+02:00,9.2,90,0.0,0.0
2025-05-14 04:30:00+02:00,9.1,90,0.0,0.0
2025-05-14 04:40:00+02:00,9.2,90,0.0,0.0
2025-05-14 04:50:00+02:00,8.8,91,0.0,0.0
2025-05-14 05:00:00+02:00,8.4,94,0.0,0.0
2025-05-14 05:10:00+02:00,8.9,92,0.0,0.0
2025-05-14 05:20:00+02:00,8.5,93,0.0,0.0
2025-05-14 05:30:00+02:00,8.5,92,0.0,0.0
2025-05-14 05:40:00+02:00,8.3,94,0.0,0.0
2025-05-14 05:50:00+02:00,8.5,93,0.0,0.0
2025-05-14 06:00:00+02:00,8.4,93,0.0,0.0
2025-05-14 06:10:00+02:00,8.3,94,0.0,0.0
2025-05-14 06:20:00+02:00,8.5,93,0.0,0.0
2025-05-14 06:30:00+02:00,8.8,92,0.0,0.0
2025-05-14 06:40:00+02:00,8.9,91,0.0,0.0
2025-05-14 06:50:00+02:00,9.4,90,0.0,0.0
2025-05-14 07:00:00+02:00,9.7,90,0.0,0.0
2025-05-14 07:10:00+02:00,10.3,88,0.0,0.0
2025-05-14 07:20:00+02:00,10.6,89,0.0,0.0
2025-05-14 07:30:00+02:00,11.3,86,0.0,0.0
2025-05-14 07:40:00+02:00,12.2,82,0.0,0.0
2025-05-14 07:50:00+02:00,12.9,80,0.0,0.0
2025-05-14 08:00:00+02:00,13.4,79,0.0,0.0
2025-05-14 08:10:00+02:00,13.6,78,0.0,0.0
2025-05-14 08:20:00+02:00,13.9,78,0.0,0.0
2025-05-14 08:30:00+02:00,13.9,78,0.0,0.0
2025-05-14 08:40:00+02:00,14.0,78,0.0,0.0
2025-05-14 08:50:00+02:00,14.4,77,0.0,0.0
2025-05-14 09:00:00+02:00,14.4,78,0.0,0.0
2025-05-14 09:10:00+02:00,14.6,77,0.0,0.0
2025-05-14 09:20:00+02:00,14.8,75,0.0,0.0
2025-05-14 09:30:00+02:00,15.3,74,0.0,0.0
2025-05-14 09:40:00+02:00,15.4,74,0.0,0.0
2025-05-14 09:50:00+02:00,14.9,76,0.0,0.0
2025-05-14 10:00:00+02:00,14.8,76,0.0,0.0
2025-05-14 10:10:00+02:00,15.2,76,0.0,0.0
2025-05-14 10:20:00+02:00,15.3,75,0.0,0.0
2025-05-14 10:30:00+02:00,15.3,74,0.0,0.0
2025-05-14 10:40:00+02:00,15.8,71,0.0,0.0
2025-05-14 10:50:00+02:00,15.8,70,0.0,0.0
2025-05-14 11:00:00+02:00,15.9,70,0.0,0.0
2025-05-14 11:10:00+02:00,16.0,70,0.0,0.0
2025-05-14 11:20:00+02:00,16.6,70,0.0,0.0
2025-05-14 11:30:00+02:00,16.9,71,0.0,0.0
2025-05-14 11:40:00+02:00,16.9,71,0.0,0.0
2025-05-14 11:50:00+02:00,17.1,70,0.0,0.0
2025-05-14 12:00:00+02:00,17.1,69,0.0,0.0
2025-05-14 12:10:00+02:00,17.1,68,0.0,0.0
2025-05-14 12:20:00+02:00,17.5,67,0.0,0.0
2025-05-14 12:30:00+02:00,17.9,65,0.0,0.0
2025-05-14 12:40:00+02:00,18.4,64,0.0,0.0
2025-05-14 12:50:00+02:00,18.7,63,0.0,0.0
2025-05-14 13:00:00+02:00,18.9,64,0.0,0.0
2025-05-14 13:10:00+02:00,18.7,62,0.0,0.0
2025-05-14 13:20:00+02:00,18.6,62,0.0,0.0
2025-05-14 13:30:00+02:00,18.6,59,0.0,0.0
2025-05-14 13:40:00+02:00,18.8,59,0.0,0.0
2025-05-14 13:50:00+02:00,19.1,59,0.0,0.0
2025-05-14 14:00:00+02:00,19.3,60,0.0,0.0
2025-05-14 14:10:00+02:00,19.4,61,0.0,0.0
2025-05-14 14:20:00+02:00,19.8,59,0.0,0.0
2025-05-14 14:30:00+02:00,20.5,59,0.0,0.0
2025-05-14 14:40:00+02:00,20.5,57,0.0,0.0
2025-05-14 14:50:00+02:00,20.8,56,0.0,0.0
2025-05-14 15:00:00+02:00,20.8,53,0.0,0.0
2025-05-14 15:10:00+02:00,20.3,54,0.0,0.0
2025-05-14 15:20:00+02:00,20.2,51,0.0,0.0
2025-05-14 15:30:00+02:00,20.7,49,0.0,0.0
2025-05-14 15:40:00+02:00,20.6,49,0.0,0.0
2025-05-14 15:50:00+02:00,20.5,48,0.0,0.0
2025-05-14 16:00:00+02:00,20.5,47,0.0,0.0
2025-05-14 16:10:00+02:00,20.5,52,0.0,0.0
2025-05-14 16:20:00+02:00,20.2,56,0.0,0.0
2025-05-14 16:30:00+02:00,20.2,56,0.0,0.0
2025-05-14 16:40:00+02:00,20.3,55,0.0,0.0
2025-05-14 16:50:00+02:00,20.6,54,0.0,0.0
2025-05-14 17:00:00+02:00,20.6,53,0.0,0.0
2025-05-14 17:10:00+02:00,20.6,51,0.0,0.0
2025-05-14 17:20:00+02:00,20.8,53,0.0,0.0
2025-05-14 17:30:00+02:00,20.8,54,0.0,0.0
2025-05-14 17:40:00+02:00,20.9,52,0.0,0.0
2025-05-14 17:50:00+02:00,21.0,51,0.0,0.0
2025-05-14 18:00:00+02:00,21.2,53,0.0,0.0
2025-05-14 18:10:00+02:00,21.2,51,0.0,0.0
2025-05-14 18:20:00+02:00,21.2,51,0.0,0.0
2025-05-14 18:30:00+02:00,21.5,50,0.0,0.0
2025-05-14 18:40:00+02:00,21.4,50,0.0,0.0
2025-05-14 18:50:00+02:00,21.3,50,0.0,0.0
2025-05-14 19:00:00+02:00,21.4,50,0.0,0.0
2025-05-14 19:10:00+02:00,21.4,50,0.0,0.0
2025-05-14 19:20:00+02:00,21.2,51,0.0,0.0
2025-05-14 19:30:00+02:00,20.3,52,0.0,0.0
2025-05-14 19:40:00+02:00,19.7,53,0.0,0.0
2025-05-14 19:50:00+02:00,19.3,54,0.0,0.0
2025-05-14 20:00:00+02:00,18.9,55,0.0,0.0
2025-05-14 20:10:00+02:00,18.5,58,0.0,0.0
2025-05-14 20:20:00+02:00,18.2,58,0.0,0.0
2025-05-14 20:30:00+02:00,18.0,59,0.0,0.0
2025-05-14 20:40:00+02:00,17.6,61,0.0,0.0
2025-05-14 20:50:00+02:00,17.8,59,0.0,0.0
2025-05-14 21:00:00+02:00,17.8,58,0.0,0.0
2025-05-14 21:10:00+02:00,17.8,58,0.0,0.0
2025-05-14 21:20:00+02:00,17.6,59,0.0,0.0
2025-05-14 21:30:00+02:00,17.0,62,0.0,0.0
2025-05-14 21:40:00+02:00,16.7,63,0.0,0.0
2025-05-14 21:50:00+02:00,16.5,62,0.0,0.0
2025-05-14 22:00:00+02:00,16.5,62,0.0,0.0
2025-05-14 22:10:00+02:00,16.4,61,0.0,0.0
2025-05-14 22:20:00+02:00,16.1,62,0.0,0.0
2025-05-14 22:30:00+02:00,16.1,62,0.0,0.0
2025-05-14 22:40:00+02:00,16.5,60,0.0,0.0
2025-05-14 22:50:00+02:00,16.7,58,0.0,0.0
2025-05-14 23:00:00+02:00,16.7,58,0.0,0.0
2025-05-14 23:10:00+02:00,16.3,58,0.0,0.0
2025-05-14 23:20:00+02:00,16.2,59,0.0,0.0
2025-05-14 23:30:00+02:00,15.7,62,0.0,0.0
2025-05-14 23:40:00+02:00,15.1,64,0.0,0.0
2025-05-14 23:50:00+02:00,14.8,65,0.0,0.0
2025-05-15 00:00:00+02:00,14.8,64,0.0,0.0
2025-05-15 00:10:00+02:00,14.9,64,0.0,0.0
2025-05-15 00:20:00+02:00,14.6,64,0.0,0.0
2025-05-15 00:30:00+02:00,14.4,64,0.0,0.0
2025-05-15 00:40:00+02:00,14.4,64,0.0,0.0
2025-05-15 00:50:00+02:00,14.6,62,0.0,0.0
2025-05-15 01:00:00+02:00,14.5,63,0.0,0.0
2025-05-15 01:10:00+02:00,13.8,67,0.0,0.0
2025-05-15 01:20:00+02:00,13.2,69,0.0,0.0
2025-05-15 01:30:00+02:00,12.7,73,0.0,0.0
2025-05-15 01:40:00+02:00,12.6,76,0.0,0.0
2025-05-15 01:50:00+02:00,12.6,78,0.0,0.0
2025-05-15 02:00:00+02:00,12.0,79,0.0,0.0
2025-05-15 02:10:00+02:00,12.0,77,0.0,0.0
2025-05-15 02:20:00+02:00,12.0,76,0.0,0.0
2025-05-15 02:30:00+02:00,11.9,77,0.0,0.0
2025-05-15 02:40:00+02:00,11.3,79,0.0,0.0
2025-05-15 02:50:00+02:00,11.9,76,0.0,0.0
2025-05-15 03:00:00+02:00,11.5,77,0.0,0.0
2025-05-15 03:10:00+02:00,11.7,76,0.0,0.0
2025-05-15 03:20:00+02:00,11.4,78,0.0,0.0
2025-05-15 03:30:00+02:00,10.8,81,0.0,0.0
2025-05-15 03:40:00+02:00,11.2,79,0.0,0.0
2025-05-15 03:50:00+02:00,10.9,80,0.0,0.0
2025-05-15 04:00:00+02:00,10.7,81,0.0,0.0
2025-05-15 04:10:00+02:00,10.5,82,0.0,0.0
2025-05-15 04:20:00+02:00,10.6,81,0.0,0.0
2025-05-15 04:30:00+02:00,10.2,83,0.0,0.0
2025-05-15 04:40:00+02:00,10.1,83,0.0,0.0
2025-05-15 04:50:00+02:00,9.7,85,0.0,0.0
2025-05-15 05:00:00+02:00,9.8,86,0.0,0.0
2025-05-15 05:10:00+02:00,10.2,83,0.0,0.0
2025-05-15 05:20:00+02:00,10.1,82,0.0,0.0
2025-05-15 05:30:00+02:00,9.6,84,0.0,0.0
2025-05-15 05:40:00+02:00,9.4,84,0.0,0.0
2025-05-15 05:50:00+02:00,9.1,86,0.0,0.0
2025-05-15 06:00:00+02:00,8.7,88,0.0,0.0
2025-05-15 06:10:00+02:00,9.2,85,0.0,0.0
2025-05-15 06:20:00+02:00,9.1,86,0.0,0.0
2025-05-15 06:30:00+02:00,9.6,83,0.0,0.0
2025-05-15 06:40:00+02:00,9.8,83,0.0,0.0
2025-05-15 06:50:00+02:00,10.1,84,0.0,0.0
2025-05-15 07:00:00+02:00,10.5,82,0.0,0.0
2025-05-15 07:10:00+02:00,11.1,81,0.0,0.0
2025-05-15 07:20:00+02:00,11.9,79,0.0,0.0
2025-05-15 07:30:00+02:00,12.8,77,0.0,0.0
2025-05-15 07:40:00+02:00,13.9,73,0.0,0.0
2025-05-15 07:50:00+02:00,14.4,72,0.0,0.0
2025-05-15 08:00:00+02:00,14.5,72,0.0,0.0
2025-05-15 08:10:00+02:00,14.4,73,0.0,0.0
2025-05-15 08:20:00+02:00,14.8,74,0.0,0.0
2025-05-15 08:30:00+02:00,15.2,72,0.0,0.0
2025-05-15 08:40:00+02:00,15.5,71,0.0,0.0
2025-05-15 08:50:00+02:00,15.9,70,0.0,0.0
2025-05-15 09:00:00+02:00,15.9,72,0.0,0.0
2025-05-15 09:10:00+02:00,15.6,75,0.0,0.0
2025-05-15 09:20:00+02:00,15.6,73,0.0,0.0
2025-05-15 09:30:00+02:00,15.8,72,0.0,0.0
2025-05-15 09:40:00+02:00,15.8,70,0.0,0.0
2025-05-15 09:50:00+02:00,16.1,69,0.0,0.0
2025-05-15 10:00:00+02:00,16.4,66,0.0,0.0
2025-05-15 10:10:00+02:00,16.7,64,0.0,0.0
2025-05-15 10:20:00+02:00,17.3,65,0.0,0.0
2025-05-15 10:30:00+02:00,17.6,65,0.0,0.0
2025-05-15 10:40:00+02:00,17.0,65,0.0,0.0
2025-05-15 10:50:00+02:00,17.2,64,0.0,0.0
2025-05-15 11:00:00+02:00,17.7,62,0.0,0.0
2025-05-15 11:10:00+02:00,17.6,62,0.0,0.0
2025-05-15 11:20:00+02:00,17.8,62,0.0,0.0
2025-05-15 11:30:00+02:00,17.8,62,0.0,0.0
2025-05-15 11:40:00+02:00,17.8,62,0.0,0.0
2025-05-15 11:50:00+02:00,18.5,59,0.0,0.0
2025-05-15 12:00:00+02:00,18.8,57,0.0,0.0
2025-05-15 12:10:00+02:00,19.1,57,0.0,0.0
2025-05-15 12:20:00+02:00,19.9,57,0.0,0.0
2025-05-15 12:30:00+02:00,19.9,56,0.0,0.0
2025-05-15 12:40:00+02:00,20.3,53,0.0,0.0
2025-05-15 12:50:00+02:00,20.5,52,0.0,0.0
2025-05-15 13:00:00+02:00,20.7,52,0.0,0.0
2025-05-15 13:10:00+02:00,20.7,50,0.0,0.0
2025-05-15 13:20:00+02:00,20.8,48,0.0,0.0
2025-05-15 13:30:00+02:00,21.0,46,0.0,0.0
2025-05-15 13:40:00+02:00,21.1,43,0.0,0.0
2025-05-15 13:50:00+02:00,21.5,44,0.0,0.0
2025-05-15 14:00:00+02:00,21.4,42,0.0,0.0
2025-05-15 14:10:00+02:00,21.4,41,0.0,0.0
2025-05-15 14:20:00+02:00,21.3,42,0.0,0.0
2025-05-15 14:30:00+02:00,21.5,42,0.0,0.0
2025-05-15 14:40:00+02:00,21.7,42,0.0,0.0
2025-05-15 14:50:00+02:00,21.4,42,0.0,0.0
2025-05-15 15:00:00+02:00,21.4,43,0.0,0.0
2025-05-15 15:10:00+02:00,21.5,42,0.0,0.0
2025-05-15 15:20:00+02:00,21.1,42,0.0,0.0
2025-05-15 15:30:00+02:00,21.2,43,0.0,0.0
2025-05-15 15:40:00+02:00,21.2,44,0.0,0.0
2025-05-15 15:50:00+02:00,21.3,44,0.0,0.0
2025-05-15 16:00:00+02:00,21.7,43,0.0,0.0
2025-05-15 16:10:00+02:00,21.7,42,0.0,0.0
2025-05-15 16:20:00+02:00,21.9,40,0.0,0.0
2025-05-15 16:30:00+02:00,22.3,40,0.0,0.0
2025-05-15 16:40:00+02:00,22.4,40,0.0,0.0
2025-05-15 16:50:00+02:00,22.2,38,0.0,0.0
2025-05-15 17:00:00+02:00,22.3,40,0.0,0.0
2025-05-15 17:10:00+02:00,22.4,41,0.0,0.0
2025-05-15 17:20:00+02:00,22.2,39,0.0,0.0
2025-05-15 17:30:00+02:00,22.2,39,0.0,0.0
2025-05-15 17:40:00+02:00,22.0,37,0.0,0.0
2025-05-15 17:50:00+02:00,21.9,36,0.0,0.0
2025-05-15 18:00:00+02:00,21.7,38,0.0,0.0
2025-05-15 18:10:00+02:00,21.5,39,0.0,0.0
2025-05-15 18:20:00+02:00,21.4,41,0.0,0.0
2025-05-15 18:30:00+02:00,21.4,40,0.0,0.0
